QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,COUNTRY,DEALSIZE
44,82.99,9,3651.56,Shipped,4,12,2003,Classic Cars,79,Spain,Medium
28,92.57,3,2591.96,Shipped,1,1,2004,Classic Cars,79,France,Small
37,77.41,10,2864.17,Shipped,1,2,2004,Classic Cars,79,Switzerland,Small
20,74.21,4,1484.2,Shipped,2,4,2004,Classic Cars,79,Denmark,Small
25,90.17,14,2254.25,Cancelled,2,6,2004,Classic Cars,79,UK,Small
35,76.61,15,2681.35,Shipped,3,7,2004,Classic Cars,79,Italy,Small
38,83.79,4,3184.02,Shipped,3,8,2004,Classic Cars,79,USA,Medium
41,69.43,13,2846.63,Shipped,3,8,2004,Classic Cars,79,Switzerland,Small
22,76.61,6,1685.42,Shipped,4,10,2003,Classic Cars,79,Germany,Small
49,81.4,11,3988.6,Shipped,4,10,2004,Classic Cars,79,Germany,Medium
38,73.42,4,2789.96,Shipped,4,11,2004,Classic Cars,79,Sweden,Small
33,100,14,3607.56,Shipped,4,11,2004,Classic Cars,79,USA,Medium
36,93.56,10,3368.16,Shipped,4,11,2004,Classic Cars,79,Austria,Medium
34,81.62,5,2775.08,Shipped,1,1,2005,Classic Cars,79,Finland,Small
24,67.83,5,1627.92,Shipped,1,2,2005,Classic Cars,79,Finland,Small
36,70.26,7,2529.36,Shipped,1,3,2005,Classic Cars,79,Sweden,Small
34,90.17,14,3065.78,Shipped,2,5,2005,Classic Cars,79,Austria,Medium
41,100,9,4615.78,Shipped,1,1,2003,Trucks and Buses,118,Spain,Medium
46,100,5,5723.78,Shipped,2,4,2003,Trucks and Buses,118,USA,Medium
24,100,11,2559.6,Shipped,2,6,2003,Trucks and Buses,118,USA,Small
21,100,5,2140.11,Shipped,3,8,2003,Trucks and Buses,118,Finland,Small
24,100,3,3327.6,Shipped,3,9,2003,Trucks and Buses,118,Finland,Medium
48,100,12,6825.6,Shipped,4,10,2003,Trucks and Buses,118,Singapore,Medium
26,100,1,3543.28,Shipped,4,11,2003,Trucks and Buses,118,UK,Medium
37,100,6,4516.22,Shipped,4,11,2003,Trucks and Buses,118,Spain,Medium
49,100,6,6445.46,Shipped,4,11,2003,Trucks and Buses,118,USA,Medium
34,99.54,7,3384.36,Shipped,4,12,2003,Trucks and Buses,118,USA,Medium
48,100,2,4891.68,Shipped,1,2,2004,Trucks and Buses,118,USA,Medium
36,100,1,4521.96,Shipped,1,3,2004,Trucks and Buses,118,USA,Medium
46,100,5,5069.66,Shipped,2,5,2004,Trucks and Buses,118,Spain,Medium
46,100,4,6541.2,Shipped,2,6,2004,Trucks and Buses,118,Singapore,Medium
31,97.17,5,3012.27,Shipped,3,7,2004,Trucks and Buses,118,USA,Medium
41,100,1,5247.18,Shipped,3,8,2004,Trucks and Buses,118,USA,Medium
21,100,8,2214.87,Shipped,3,9,2004,Trucks and Buses,118,USA,Small
38,100,5,4773.18,Shipped,4,10,2004,Trucks and Buses,118,USA,Medium
45,100,14,6185.7,Shipped,4,10,2004,Trucks and Buses,118,Denmark,Medium
26,58.38,7,1517.88,Shipped,4,11,2004,Trucks and Buses,118,USA,Small
38,100,3,6372.6,Shipped,4,11,2004,Trucks and Buses,118,France,Medium
48,100,9,5232.96,Shipped,4,12,2004,Trucks and Buses,118,USA,Medium
42,64.16,9,2694.72,Shipped,4,12,2004,Trucks and Buses,118,Spain,Small
49,35.71,4,1749.79,Shipped,1,1,2005,Trucks and Buses,118,USA,Small
32,66.58,13,2130.56,Shipped,1,2,2005,Trucks and Buses,118,USA,Small
54,100,5,5951.34,Shipped,2,5,2005,Trucks and Buses,118,Spain,Medium
33,100,4,4692.6,In Process,2,5,2005,Trucks and Buses,118,France,Medium
36,100,3,3731.04,Shipped,1,3,2003,Classic Cars,115,Philippines,Medium
20,100,7,2142,Shipped,2,5,2003,Classic Cars,115,France,Small
29,97.89,4,2838.81,Shipped,3,7,2003,Classic Cars,115,USA,Small
33,97.89,4,3230.37,Shipped,3,9,2003,Classic Cars,115,USA,Medium
50,100,5,5182,Shipped,4,10,2003,Classic Cars,115,USA,Medium
41,100,3,4391.1,Shipped,4,11,2003,Classic Cars,115,Austria,Medium
36,100,11,4477.32,Shipped,4,11,2003,Classic Cars,115,Norway,Medium
27,100,16,3544.56,Shipped,4,11,2003,Classic Cars,115,USA,Medium
47,100,5,5195.85,Shipped,4,12,2003,Classic Cars,115,Spain,Medium
33,100,15,4180.44,Shipped,1,1,2004,Classic Cars,115,Spain,Medium
21,100,6,2684.43,Shipped,1,2,2004,Classic Cars,115,Switzerland,Small
21,93.28,5,1958.88,Shipped,2,4,2004,Classic Cars,115,Finland,Small
41,100,10,4910.57,Cancelled,2,6,2004,Classic Cars,115,UK,Medium
40,100,11,4468.4,Shipped,3,7,2004,Classic Cars,115,Italy,Medium
28,100,1,3127.88,Shipped,3,8,2004,Classic Cars,115,Singapore,Medium
23,100,9,2675.13,Shipped,3,8,2004,Classic Cars,115,Switzerland,Small
23,100,2,2807.61,Shipped,4,10,2003,Classic Cars,115,Germany,Small
25,100,7,2504.75,Shipped,4,10,2004,Classic Cars,115,Germany,Small
24,100,15,2984.88,Shipped,4,11,2004,Classic Cars,115,USA,Small
39,64.74,15,2524.86,Shipped,4,11,2004,Classic Cars,115,USA,Small
55,75.2,7,4136,Shipped,4,11,2004,Classic Cars,115,Austria,Medium
46,88.45,6,4068.7,Shipped,1,1,2005,Classic Cars,115,Finland,Medium
50,100,1,5182,Shipped,1,2,2005,Classic Cars,115,Finland,Medium
47,100,8,5243.79,Shipped,1,3,2005,Classic Cars,115,Sweden,Medium
97,93.28,5,9048.16,Shipped,2,4,2005,Classic Cars,115,France,Large
32,100,10,3832.64,Shipped,2,5,2005,Classic Cars,115,Austria,Medium
35,100,10,3920,Shipped,1,1,2003,Trucks and Buses,116,Norway,Medium
49,100,4,4916.66,Shipped,1,3,2003,Trucks and Buses,116,USA,Medium
38,100,10,3857,Shipped,2,5,2003,Trucks and Buses,116,Spain,Medium
32,100,10,4181.44,Shipped,3,7,2003,Trucks and Buses,116,USA,Medium
34,100,7,4641,Shipped,3,9,2003,Trucks and Buses,116,Singapore,Medium
36,99.17,8,3570.12,Resolved,4,10,2003,Trucks and Buses,116,Austria,Medium
48,93.34,3,4480.32,Shipped,4,11,2003,Trucks and Buses,116,Australia,Medium
21,96.84,7,2033.64,Shipped,4,11,2003,Trucks and Buses,116,USA,Small
21,93.34,10,1960.14,Shipped,4,11,2003,Trucks and Buses,116,France,Small
34,100,5,3966.78,Shipped,4,12,2003,Trucks and Buses,116,Canada,Medium
46,100,2,5152,Shipped,1,1,2004,Trucks and Buses,116,USA,Medium
32,100,1,3360,Shipped,1,3,2004,Trucks and Buses,116,USA,Medium
29,100,8,3451,Shipped,2,5,2004,Trucks and Buses,116,USA,Medium
41,100,5,5453,Shipped,2,6,2004,Trucks and Buses,116,Japan,Medium
43,96.84,8,4164.12,Shipped,3,7,2004,Trucks and Buses,116,Australia,Medium
24,100,1,2800.08,Shipped,3,8,2004,Trucks and Buses,116,Italy,Small
41,100,10,4687.94,Shipped,3,9,2004,Trucks and Buses,116,Sweden,Medium
46,98,5,4508,Shipped,4,10,2004,Trucks and Buses,116,France,Medium
32,100,2,4181.44,Shipped,4,10,2004,Trucks and Buses,116,USA,Medium
22,100,10,2251.04,Shipped,4,11,2004,Trucks and Buses,116,USA,Small
29,40.25,7,1167.25,Shipped,4,11,2004,Trucks and Buses,116,USA,Small
42,49.6,5,2083.2,Shipped,4,11,2004,Trucks and Buses,116,Australia,Small
39,98,1,3822,Shipped,4,12,2004,Trucks and Buses,116,USA,Medium
27,100,1,3911.49,Shipped,1,1,2005,Trucks and Buses,116,Australia,Medium
48,98,2,4704,Shipped,1,2,2005,Trucks and Buses,116,USA,Medium
29,85.1,10,2467.9,Shipped,1,3,2005,Trucks and Buses,116,Australia,Small
27,100,8,3213,Shipped,2,5,2005,Trucks and Buses,116,Canada,Medium
54,100,5,7182,In Process,2,5,2005,Trucks and Buses,116,Spain,Large
26,100,4,4379.18,Shipped,1,3,2003,Classic Cars,141,USA,Medium
34,100,2,5004.8,Shipped,2,5,2003,Classic Cars,141,France,Medium
25,100,2,3644.75,Shipped,3,7,2003,Classic Cars,141,France,Medium
23,100,13,2702.04,Shipped,3,9,2003,Classic Cars,141,Australia,Small
28,100,12,3764.88,Shipped,4,10,2003,Classic Cars,141,Denmark,Medium
35,100,2,4508,Shipped,4,11,2003,Classic Cars,141,Canada,Medium
44,100,6,5418.16,Shipped,4,11,2003,Classic Cars,141,Norway,Medium
22,100,11,3300.66,Shipped,4,11,2003,Classic Cars,141,USA,Medium
42,100,17,6182.4,Shipped,4,12,2003,Classic Cars,141,USA,Medium
29,100,10,4186.73,Shipped,1,1,2004,Classic Cars,141,Spain,Medium
32,100,1,4529.28,Shipped,1,2,2004,Classic Cars,141,Switzerland,Medium
41,100,3,5628.89,Shipped,2,4,2004,Classic Cars,141,Japan,Medium
26,100,5,3054.48,Cancelled,2,6,2004,Classic Cars,141,UK,Medium
21,100,6,2526.51,Shipped,3,7,2004,Classic Cars,141,Italy,Small
34,100,6,4667.86,Shipped,3,8,2004,Classic Cars,141,USA,Medium
41,100,4,6499.32,Shipped,3,8,2004,Classic Cars,141,Switzerland,Medium
37,100,8,5917.78,Shipped,4,10,2003,Classic Cars,141,Norway,Medium
37,100,2,6231.91,Shipped,4,10,2004,Classic Cars,141,Germany,Medium
41,100,10,5803.14,Shipped,4,11,2004,Classic Cars,141,USA,Medium
46,100,6,6434.02,Shipped,4,11,2004,Classic Cars,141,USA,Medium
40,100,2,6454.4,Shipped,4,11,2004,Classic Cars,141,Australia,Medium
43,97.6,8,4196.8,Shipped,4,12,2004,Classic Cars,141,France,Medium
30,87.06,1,2611.8,Shipped,1,1,2005,Classic Cars,141,USA,Small
35,100,2,5895.05,Shipped,1,2,2005,Classic Cars,141,Finland,Medium
36,93.77,14,3375.72,Shipped,1,3,2005,Classic Cars,141,USA,Medium
61,100,3,8374.69,Disputed,2,4,2005,Classic Cars,141,Denmark,Large
38,100,5,4464.24,Shipped,2,5,2005,Classic Cars,141,Austria,Medium
39,100,2,4808.31,Shipped,1,1,2003,Vintage Cars,102,USA,Medium
33,99.66,6,3288.78,Shipped,1,3,2003,Vintage Cars,102,USA,Medium
32,100,1,3254.72,Shipped,2,5,2003,Vintage Cars,102,Australia,Medium
31,100,7,3184.94,Shipped,3,7,2003,Vintage Cars,102,Australia,Medium
50,100,4,5907.5,Shipped,3,9,2003,Vintage Cars,102,USA,Medium
48,91.44,2,4389.12,Shipped,4,10,2003,Vintage Cars,102,USA,Medium
43,100,6,5036.16,Shipped,4,11,2003,Vintage Cars,102,Italy,Medium
25,87.33,3,2183.25,Shipped,4,11,2003,Vintage Cars,102,USA,Small
28,100,7,3106.88,Shipped,4,11,2003,Vintage Cars,102,Australia,Medium
36,100,2,3735.72,Shipped,4,12,2003,Vintage Cars,102,Spain,Medium
27,89.38,10,2413.26,Shipped,1,1,2004,Vintage Cars,102,USA,Small
25,100,3,2953.75,Shipped,1,3,2004,Vintage Cars,102,France,Small
40,100,7,4684.8,Shipped,2,4,2004,Vintage Cars,102,Spain,Medium
34,95.55,2,3248.7,Shipped,2,6,2004,Vintage Cars,102,Denmark,Medium
50,100,9,5239.5,Shipped,3,8,2004,Vintage Cars,102,Italy,Medium
38,100,2,4567.98,Shipped,3,9,2004,Vintage Cars,102,Norway,Medium
37,95.55,13,3535.35,Shipped,4,10,2004,Vintage Cars,102,France,Medium
43,89.38,10,3843.34,Shipped,4,10,2004,Vintage Cars,102,USA,Medium
43,86.3,14,3710.9,Shipped,4,11,2004,Vintage Cars,102,USA,Medium
46,95.13,15,4375.98,Shipped,4,11,2004,Vintage Cars,102,UK,Medium
42,36.11,3,1516.62,Shipped,4,11,2004,Vintage Cars,102,USA,Small
50,50.18,9,2509,Shipped,4,12,2004,Vintage Cars,102,France,Small
44,100,8,9240.44,Shipped,1,1,2005,Vintage Cars,102,USA,Large
27,93.16,13,2515.32,Shipped,1,2,2005,Vintage Cars,102,Spain,Small
35,100,2,5548.9,Shipped,1,3,2005,Vintage Cars,102,Australia,Medium
51,95.55,2,4873.05,In Process,2,5,2005,Vintage Cars,102,USA,Medium
41,50.14,1,2055.74,Shipped,1,1,2003,Vintage Cars,53,USA,Small
48,49.06,5,2354.88,Shipped,1,3,2003,Vintage Cars,53,USA,Small
42,54.99,17,2309.58,Shipped,2,5,2003,Vintage Cars,53,Spain,Small
49,43.13,6,2113.37,Shipped,3,7,2003,Vintage Cars,53,Australia,Small
30,58.22,3,1746.6,Shipped,3,9,2003,Vintage Cars,53,USA,Small
45,51.21,1,2304.45,Shipped,4,10,2003,Vintage Cars,53,USA,Small
48,44.21,5,2122.08,Shipped,4,11,2003,Vintage Cars,53,Italy,Small
32,54.45,2,1742.4,Shipped,4,11,2003,Vintage Cars,53,USA,Small
46,53.37,6,2455.02,Shipped,4,11,2003,Vintage Cars,53,Australia,Small
48,63.61,1,3053.28,Shipped,4,12,2003,Vintage Cars,53,Spain,Medium
33,43.13,9,1423.29,Shipped,1,1,2004,Vintage Cars,53,USA,Small
31,48.52,2,1504.12,Shipped,1,3,2004,Vintage Cars,53,France,Small
20,58.22,6,1164.4,Shipped,2,4,2004,Vintage Cars,53,Spain,Small
29,51.75,1,1500.75,Shipped,2,6,2004,Vintage Cars,53,Denmark,Small
27,57.68,8,1557.36,Shipped,3,8,2004,Vintage Cars,53,Italy,Small
24,56.07,1,1345.68,Shipped,3,9,2004,Vintage Cars,53,Norway,Small
37,48.52,12,1795.24,Shipped,4,10,2004,Vintage Cars,53,France,Small
25,44.21,9,1105.25,Shipped,4,10,2004,Vintage Cars,53,USA,Small
41,57.68,5,2364.88,Shipped,4,11,2004,Vintage Cars,53,USA,Small
27,89.89,16,2427.03,Shipped,4,11,2004,Vintage Cars,53,UK,Small
21,58.95,7,1237.95,Shipped,4,11,2004,Vintage Cars,53,Australia,Small
22,72.41,6,1593.02,Shipped,4,12,2004,Vintage Cars,53,France,Small
32,98.63,7,3156.16,Shipped,1,1,2005,Vintage Cars,53,USA,Medium
25,52.83,9,1320.75,Shipped,1,2,2005,Vintage Cars,53,USA,Small
42,100,3,4998,Shipped,1,3,2005,Vintage Cars,53,Australia,Medium
25,51.75,1,1293.75,In Process,2,5,2005,Vintage Cars,53,USA,Small
37,100,16,5433.08,Shipped,1,3,2003,Classic Cars,124,UK,Medium
26,100,2,3073.72,Shipped,2,5,2003,Classic Cars,124,France,Medium
44,99.55,2,4380.2,Shipped,3,7,2003,Classic Cars,124,France,Medium
47,100,9,5848.68,Shipped,3,9,2003,Classic Cars,124,Australia,Medium
43,100,8,6153.73,Shipped,4,10,2003,Classic Cars,124,Denmark,Medium
42,100,6,4965.24,Shipped,4,11,2003,Classic Cars,124,USA,Medium
42,100,2,5435.64,Shipped,4,11,2003,Classic Cars,124,Norway,Medium
29,100,7,4258.36,Shipped,4,11,2003,Classic Cars,124,USA,Medium
40,100,13,4032,Shipped,4,12,2003,Classic Cars,124,USA,Medium
38,100,6,4492.36,Shipped,1,1,2004,Classic Cars,124,Spain,Medium
38,100,4,4161.38,Shipped,1,2,2004,Classic Cars,124,USA,Medium
21,100,11,2508.66,Shipped,2,4,2004,Classic Cars,124,France,Small
24,100,1,3374.88,Cancelled,2,6,2004,Classic Cars,124,UK,Medium
36,100,2,5196.6,Shipped,3,7,2004,Classic Cars,124,Italy,Medium
23,100,2,2604.52,Shipped,3,8,2004,Classic Cars,124,USA,Small
20,100,14,2936.8,Shipped,3,9,2004,Classic Cars,124,Singapore,Small
32,100,4,3424.64,Shipped,4,10,2003,Classic Cars,124,Norway,Medium
29,100,9,2923.2,Shipped,4,10,2004,Classic Cars,124,Spain,Small
44,100,6,4489.76,Shipped,4,11,2004,Classic Cars,124,USA,Medium
44,100,14,4849.24,Shipped,4,11,2004,Classic Cars,124,USA,Medium
36,100,4,5848.92,Shipped,4,11,2004,Classic Cars,124,France,Medium
49,56.3,1,2758.7,Resolved,1,1,2005,Classic Cars,124,USA,Small
34,42.64,5,1449.76,Shipped,1,2,2005,Classic Cars,124,Spain,Small
59,100,11,7048.14,On Hold,2,4,2005,Classic Cars,124,USA,Large
37,100,1,5202.94,Shipped,2,5,2005,Classic Cars,124,Austria,Medium
36,100,12,5279.4,Shipped,1,2,2003,Planes,157,Italy,Medium
43,100,3,6916.12,Shipped,2,4,2003,Planes,157,Austria,Medium
21,100,4,2781.66,Shipped,2,6,2003,Planes,157,USA,Small
32,100,7,5248,Shipped,3,8,2003,Planes,157,USA,Medium
38,100,5,6531.44,Shipped,4,10,2003,Planes,157,Finland,Medium
43,100,1,5763.72,Cancelled,4,10,2003,Planes,157,Sweden,Medium
42,100,4,6490.68,Shipped,4,11,2003,Planes,157,France,Medium
32,100,1,6004.8,Shipped,4,11,2003,Planes,157,UK,Medium
42,100,4,7483.98,Shipped,4,11,2003,Planes,157,Philippines,Large
31,100,17,5719.5,Shipped,1,1,2004,Planes,157,Japan,Medium
49,100,4,6954.08,Shipped,1,2,2004,Planes,157,USA,Medium
45,100,14,8160.3,Shipped,2,5,2004,Planes,157,USA,Large
49,100,9,6567.96,Cancelled,2,6,2004,Planes,157,Spain,Medium
41,100,1,6724,Shipped,3,7,2004,Planes,157,USA,Medium
45,100,11,5747.85,Shipped,3,8,2004,Planes,157,Norway,Medium
36,100,7,5676.84,Shipped,3,9,2004,Planes,157,Germany,Medium
39,100,1,7379.97,Shipped,4,10,2004,Planes,157,USA,Large
27,100,9,3704.13,Shipped,4,11,2004,Planes,157,UK,Medium
25,100,6,2804.75,Resolved,4,11,2004,Planes,157,Denmark,Small
41,100,1,5624.79,Shipped,4,11,2004,Planes,157,Belgium,Medium
39,99.52,1,3881.28,Shipped,4,12,2004,Planes,157,UK,Medium
28,57.55,4,1611.4,Shipped,1,1,2005,Planes,157,Finland,Small
25,54.57,7,1364.25,Resolved,1,3,2005,Planes,157,Spain,Small
33,100,11,4215.09,Shipped,1,3,2005,Planes,157,France,Medium
34,100,1,6433.82,Shipped,2,4,2005,Planes,157,USA,Medium
24,100,14,4352.16,Shipped,2,5,2005,Planes,157,Italy,Medium
30,100,3,5151,Shipped,1,1,2003,Vintage Cars,170,USA,Medium
42,100,7,6069,Shipped,1,3,2003,Vintage Cars,170,UK,Medium
21,100,6,2856,Shipped,2,5,2003,Vintage Cars,170,USA,Small
34,100,11,5375.4,Shipped,3,9,2003,Vintage Cars,170,USA,Medium
29,100,9,5176.5,Shipped,4,10,2003,Vintage Cars,170,USA,Medium
24,100,13,3508.8,Shipped,4,11,2003,Vintage Cars,170,Italy,Medium
44,100,10,7554.8,Shipped,4,11,2003,Vintage Cars,170,USA,Large
21,100,14,3141.6,Shipped,4,11,2003,Vintage Cars,170,Australia,Medium
33,100,4,5890.5,Shipped,4,12,2003,Vintage Cars,170,USA,Medium
30,100,7,5967,Shipped,1,1,2004,Vintage Cars,170,Spain,Medium
26,100,10,3712.8,Shipped,1,3,2004,Vintage Cars,170,France,Medium
41,100,2,7597.3,Shipped,2,4,2004,Vintage Cars,170,France,Large
26,100,16,3668.6,Shipped,3,8,2004,Vintage Cars,170,Italy,Medium
32,100,5,5875.2,Shipped,3,9,2004,Vintage Cars,170,Singapore,Medium
43,100,1,7310,Shipped,4,10,2003,Vintage Cars,170,UK,Large
48,100,17,8078.4,Shipped,4,10,2004,Vintage Cars,170,USA,Large
44,74.04,7,3257.76,Shipped,4,11,2004,Vintage Cars,170,USA,Medium
45,100,1,7650,Shipped,4,11,2004,Vintage Cars,170,France,Large
37,100,3,4703.81,Resolved,1,1,2005,Vintage Cars,170,USA,Medium
39,100,2,5399.55,Shipped,1,2,2005,Vintage Cars,170,Spain,Medium
76,100,2,14082.8,On Hold,2,4,2005,Vintage Cars,170,USA,Large
37,100,5,5283.6,In Process,2,5,2005,Vintage Cars,170,Australia,Medium
38,82.39,2,3130.82,Shipped,1,3,2003,Classic Cars,77,Philippines,Medium
43,72.38,6,3112.34,Shipped,2,5,2003,Classic Cars,77,France,Medium
48,79.31,3,3806.88,Shipped,3,7,2003,Classic Cars,77,USA,Medium
26,82.39,3,2142.14,Shipped,3,9,2003,Classic Cars,77,USA,Small
38,88.55,4,3364.9,Shipped,4,10,2003,Classic Cars,77,USA,Medium
20,63.14,2,1262.8,Shipped,4,11,2003,Classic Cars,77,Austria,Small
22,73.92,10,1626.24,Shipped,4,11,2003,Classic Cars,77,Norway,Small
45,90.86,15,4088.7,Shipped,4,11,2003,Classic Cars,77,USA,Medium
45,85.47,4,3846.15,Shipped,4,12,2003,Classic Cars,77,Spain,Medium
20,66.99,14,1339.8,Shipped,1,1,2004,Classic Cars,77,Spain,Small
47,64.68,5,3039.96,Shipped,1,2,2004,Classic Cars,77,Switzerland,Medium
46,73.92,4,3400.32,Shipped,2,4,2004,Classic Cars,77,Finland,Medium
23,83.93,9,1930.39,Cancelled,2,6,2004,Classic Cars,77,UK,Small
33,74.69,10,2464.77,Shipped,3,7,2004,Classic Cars,77,Italy,Small
29,90.86,10,2634.94,Shipped,3,8,2004,Classic Cars,77,USA,Small
44,82.39,8,3625.16,Shipped,3,8,2004,Classic Cars,77,Switzerland,Medium
41,92.4,1,3788.4,Shipped,4,10,2003,Classic Cars,77,Germany,Medium
20,91.63,6,1832.6,Shipped,4,10,2004,Classic Cars,77,Germany,Small
37,78.54,14,2905.98,Shipped,4,11,2004,Classic Cars,77,USA,Small
29,100,9,2954.81,Shipped,4,11,2004,Classic Cars,77,USA,Small
55,65.45,1,3599.75,Shipped,4,11,2004,Classic Cars,77,Australia,Medium
22,100,7,3686.54,Shipped,1,1,2005,Classic Cars,77,Finland,Medium
31,67.76,4,2100.56,Shipped,1,2,2005,Classic Cars,77,Finland,Small
49,79.22,3,3881.78,Shipped,1,3,2005,Classic Cars,77,Sweden,Medium
61,73.92,4,4509.12,Shipped,2,4,2005,Classic Cars,77,France,Medium
39,83.93,9,3273.27,Shipped,2,5,2005,Classic Cars,77,Austria,Medium
38,100,3,4432.7,Shipped,1,3,2003,Classic Cars,142,USA,Medium
31,100,1,4100.99,Shipped,2,5,2003,Classic Cars,142,France,Medium
36,100,1,5274.72,Shipped,3,7,2003,Classic Cars,142,France,Medium
25,100,12,4232,Shipped,3,9,2003,Classic Cars,142,Australia,Medium
48,100,11,6145.44,Shipped,4,10,2003,Classic Cars,142,Denmark,Medium
35,100,1,4680.2,Shipped,4,11,2003,Classic Cars,142,Canada,Medium
21,100,5,3286.08,Shipped,4,11,2003,Classic Cars,142,Norway,Medium
47,100,10,7421.3,Shipped,4,11,2003,Classic Cars,142,USA,Large
38,100,16,6432.64,Shipped,4,12,2003,Classic Cars,142,USA,Medium
41,100,9,4840.87,Shipped,1,1,2004,Classic Cars,142,Spain,Medium
24,100,7,3892.08,Shipped,1,2,2004,Classic Cars,142,USA,Medium
37,100,2,5526.32,Shipped,2,4,2004,Classic Cars,142,Japan,Medium
33,100,4,4459.62,Cancelled,2,6,2004,Classic Cars,142,UK,Medium
49,100,5,6203.4,Shipped,3,7,2004,Classic Cars,142,Italy,Medium
29,100,5,3754.05,Shipped,3,8,2004,Classic Cars,142,USA,Medium
24,100,3,3516.48,Shipped,3,8,2004,Classic Cars,142,Switzerland,Medium
47,100,7,7488.04,Shipped,4,10,2003,Classic Cars,142,Norway,Large
24,100,1,3448.08,Shipped,4,10,2004,Classic Cars,142,Germany,Medium
25,100,9,3734,Shipped,4,11,2004,Classic Cars,142,USA,Medium
30,32.47,8,974.1,Shipped,4,11,2004,Classic Cars,142,USA,Small
22,100,3,3160.74,Shipped,4,11,2004,Classic Cars,142,Australia,Medium
27,64.69,2,1746.63,Shipped,4,12,2004,Classic Cars,142,France,Small
34,100,3,4207.84,Shipped,1,1,2005,Classic Cars,142,Belgium,Medium
36,100,6,4352.76,Shipped,1,2,2005,Classic Cars,142,Finland,Medium
34,43.05,15,1463.7,Shipped,1,3,2005,Classic Cars,142,USA,Small
48,100,2,7169.28,Disputed,2,4,2005,Classic Cars,142,Denmark,Large
34,100,4,4594.76,Shipped,2,5,2005,Classic Cars,142,Austria,Medium
24,100,8,3457.92,Shipped,1,1,2003,Classic Cars,163,Spain,Medium
46,100,4,7381.16,Shipped,2,4,2003,Classic Cars,163,USA,Large
45,100,10,7146.9,Shipped,2,6,2003,Classic Cars,163,USA,Large
39,100,4,5938.53,Shipped,3,8,2003,Classic Cars,163,Finland,Medium
43,100,2,7110.91,Shipped,3,9,2003,Classic Cars,163,Finland,Large
29,100,11,5032.95,Shipped,4,10,2003,Classic Cars,163,Singapore,Medium
20,100,10,3667.6,Shipped,4,11,2003,Classic Cars,163,Italy,Medium
46,100,5,7381.16,Shipped,4,11,2003,Classic Cars,163,Spain,Large
27,100,5,5128.11,Shipped,4,11,2003,Classic Cars,163,USA,Medium
44,100,6,7060.24,Shipped,4,12,2003,Classic Cars,163,USA,Large
43,100,1,8448.64,Shipped,1,2,2004,Classic Cars,163,USA,Large
49,100,8,7300.51,Shipped,1,3,2004,Classic Cars,163,Germany,Large
40,100,4,6549.2,Shipped,2,5,2004,Classic Cars,163,Spain,Medium
30,100,3,5697.9,Shipped,2,6,2004,Classic Cars,163,Singapore,Medium
50,100,4,9169,Shipped,3,7,2004,Classic Cars,163,USA,Large
23,100,13,3238.63,Shipped,3,8,2004,Classic Cars,163,USA,Medium
26,100,7,4554.94,Shipped,3,9,2004,Classic Cars,163,USA,Medium
27,100,4,3934.44,Shipped,4,10,2004,Classic Cars,163,USA,Medium
42,100,13,5776.26,Shipped,4,10,2004,Classic Cars,163,Denmark,Medium
47,100,8,7207.45,Shipped,4,11,2004,Classic Cars,163,USA,Large
49,100,6,7460.74,Shipped,4,11,2004,Classic Cars,163,France,Large
38,100,8,6719.54,Shipped,4,12,2004,Classic Cars,163,USA,Medium
20,100,10,2428,Shipped,4,12,2004,Classic Cars,163,Spain,Small
25,100,7,2602.25,Shipped,1,1,2005,Classic Cars,163,USA,Small
25,88,5,2200,Shipped,1,2,2005,Classic Cars,163,USA,Small
41,100,4,6712.93,Shipped,2,5,2005,Classic Cars,163,Spain,Medium
28,100,3,5318.04,In Process,2,5,2005,Classic Cars,163,France,Medium
50,67.8,2,3390,Shipped,1,1,2003,Vintage Cars,60,USA,Medium
32,50.25,6,1608,Shipped,1,3,2003,Vintage Cars,60,UK,Small
42,53.88,5,2262.96,Shipped,2,5,2003,Vintage Cars,60,USA,Small
24,62.36,10,1496.64,Shipped,3,9,2003,Vintage Cars,60,USA,Small
27,69.62,8,1879.74,Shipped,4,10,2003,Vintage Cars,60,USA,Small
26,57.51,12,1495.26,Shipped,4,11,2003,Vintage Cars,60,Italy,Small
38,61.15,9,2323.7,Shipped,4,11,2003,Vintage Cars,60,USA,Small
